,x_ind,cluster,centroid,train/test,lambda,rf,error,parent_ind
3790,3790,4,0,0,4,1.0,0.0,3910
3791,3791,4,0,0,4,0.6666666666666666,0.0,3781
3792,3792,3,0,0,4,0.7333333333333333,0.20000000000000007,3900
3793,3793,0,0,1,4,0.6,0.0,3803
3794,3794,0,1,0,3,0.8666666666666667,0.0,3482
3795,3795,4,0,0,5,0.8666666666666667,0.0,3905
3796,3796,4,0,0,4,0.6666666666666666,-0.06666666666666665,3676
3797,3797,0,1,0,4,0.7333333333333333,0.0,3805
3798,3798,4,0,0,3,0.8,-0.5333333333333334,3618
3799,3799,3,0,1,5,0.6666666666666666,0.0,3789
3800,3800,2,1,0,3,0.7333333333333333,0.0,3512
3801,3801,2,0,0,4,0.6666666666666666,-0.06666666666666665,3811
3802,3802,2,0,1,4,1.0,-0.6,3514
3803,3803,0,1,0,3,0.6,0.0,3603
3804,3804,4,0,0,3,0.6666666666666666,-0.6666666666666666,3384
3805,3805,0,1,0,3,0.8666666666666667,0.0,1844
3806,3806,2,0,0,4,1.0,-0.06666666666666665,3818
3807,3807,2,0,0,5,0.6666666666666666,0.0,3817
3808,3808,0,0,0,3,0.6,-0.3333333333333333,3628
3809,3809,4,0,0,5,0.6666666666666666,0.0,3819
3810,3810,3,0,1,4,0.5333333333333333,-0.4,3510
3811,3811,2,1,0,3,0.6,0.0,3603
3812,3812,4,0,0,4,0.6666666666666666,0.2666666666666667,3920
3813,3813,4,0,0,4,0.5333333333333333,-0.2,3713
3814,3814,0,1,0,3,0.9333333333333333,0.0,3634
3815,3815,1,0,0,5,0.8,-0.13333333333333341,3715
3816,3816,1,1,0,4,0.8666666666666667,0.0,3837
3817,3817,2,1,0,4,0.6666666666666666,0.0,3709
3818,3818,2,1,0,3,0.9333333333333333,0.0,3827
3819,3819,4,1,0,4,0.6666666666666666,0.0,3709
3820,3820,4,0,0,3,0.3333333333333333,-0.3333333333333333,3400
3821,3821,0,0,0,4,0.6,0.0,3831
3822,3822,1,1,0,3,0.4,0.0,3714
3823,3823,2,1,0,3,0.3333333333333333,0.0,3833
3824,3824,0,0,0,4,0.6666666666666666,0.06666666666666665,3644
3825,3825,2,0,0,5,0.8,0.0,3835
3826,3826,0,0,1,4,1.0,0.0,3886
3827,3827,4,1,0,2,0.6666666666666666,0.0,769
3828,3828,0,0,1,5,0.8,-0.06666666666666676,3929
3829,3829,2,0,0,5,0.6666666666666666,-0.3333333333333333,3729
3830,3830,4,1,0,3,0.8666666666666667,0.0,3631
3831,3831,0,1,0,3,0.6,0.0,3631
3832,3832,0,0,0,3,0.3333333333333333,-0.19999999999999998,3652
3833,3833,4,1,0,2,0.3333333333333333,0.0,3703
3834,3834,2,1,0,3,0.2,0.0,3714
3835,3835,2,1,0,4,0.8,0.0,3837
3836,3836,4,0,1,4,1.0,0.0,3848
3837,3837,1,1,0,3,0.6666666666666666,0.0,3827
3838,3838,0,0,1,4,1.0,0.0,3850
3839,3839,0,1,0,3,0.6666666666666666,0.0,3827
3840,3840,0,1,0,2,0.8,0.0,572
3841,3841,0,0,0,4,0.5333333333333333,0.06666666666666665,3831
3842,3842,1,0,0,4,0.8,0.1333333333333333,3950
3843,3843,0,0,0,4,0.3333333333333333,0.3333333333333333,3943
3844,3844,4,0,0,3,0.3333333333333333,0.13333333333333336,3904
3845,3845,2,0,0,5,0.7333333333333333,0.06666666666666676,3835
3846,3846,3,0,0,4,0.6666666666666666,-0.06666666666666665,3726
3847,3847,0,0,0,5,0.7333333333333333,0.13333333333333341,3937
3848,3848,4,1,0,3,1.0,0.0,937
3849,3849,3,0,0,5,0.6666666666666666,-0.2666666666666666,3749
3850,3850,0,1,0,3,1.0,0.0,3610
3851,3851,4,1,0,3,0.4,0.0,3833
3852,3852,0,1,0,3,0.8,0.0,3840
3853,3853,0,0,0,4,0.3333333333333333,0.3333333333333333,3943
3854,3854,4,1,0,3,0.8,0.0,2934
3855,3855,0,0,0,5,1.0,-0.1333333333333333,3755
3856,3856,4,0,1,4,0.8666666666666667,-0.2666666666666667,3676
3857,3857,4,0,0,5,0.8666666666666667,0.0,3767
3858,3858,2,0,0,3,1.0,-0.4666666666666667,3558
3859,3859,0,0,0,5,0.8666666666666667,-0.13333333333333341,3769
3860,3860,4,0,0,4,0.8666666666666667,-0.2666666666666667,3680
3861,3861,4,0,0,4,0.8666666666666667,-0.20000000000000007,3761
3862,3862,4,0,1,3,1.0,-0.06666666666666665,712
3863,3863,0,0,0,4,0.7333333333333333,-0.1333333333333333,3773
3864,3864,1,0,0,4,0.8666666666666667,-0.4666666666666667,3564
3865,3865,0,0,1,5,0.9333333333333333,-0.06666666666666665,3755
3866,3866,2,0,1,5,1.0,-0.19999999999999996,3566
3867,3867,4,0,1,5,0.8666666666666667,0.0,3767
3868,3868,4,1,0,3,0.8,0.0,1547
3869,3869,0,0,0,5,0.8666666666666667,-0.13333333333333341,3769
3870,3870,4,1,0,3,0.8666666666666667,0.0,3882
3871,3871,4,0,1,4,0.8,-0.13333333333333341,3781
3872,3872,0,0,1,4,0.8,-0.6666666666666667,3464
3873,3873,0,0,0,4,0.7333333333333333,-0.1333333333333333,3773
3874,3874,4,1,0,3,1.0,0.0,3502
3875,3875,3,0,1,5,0.9333333333333333,-0.2666666666666667,3685
3876,3876,4,0,0,5,1.0,0.0,3756
3877,3877,4,0,0,5,0.8666666666666667,0.0,3767
3878,3878,2,0,0,4,1.0,-0.06666666666666665,3818
3879,3879,0,0,0,5,0.8666666666666667,-0.13333333333333341,3769
3880,3880,4,0,1,3,0.7333333333333333,-0.7333333333333333,3400
3881,3881,4,0,0,4,0.8,-0.13333333333333341,3781
3882,3882,0,1,0,2,0.7333333333333333,0.0,1729
3883,3883,0,0,0,4,0.7333333333333333,-0.1333333333333333,3773
3884,3884,0,1,0,3,0.6666666666666666,0.0,3512
3885,3885,3,0,1,5,0.8666666666666667,-0.20000000000000007,3685
3886,3886,0,1,0,3,1.0,0.0,748
3887,3887,0,0,0,5,0.8666666666666667,-0.13333333333333341,3797
3888,3888,3,0,1,4,1.0,-0.2666666666666667,738
3889,3889,0,0,1,5,0.8666666666666667,0.0,3899
3890,3890,2,0,0,4,1.0,-0.4,3590
3891,3891,4,0,0,4,0.7333333333333333,-0.06666666666666665,3781
3892,3892,0,0,1,3,0.6,-0.4666666666666667,3652
3893,3893,0,0,0,4,0.6666666666666666,-0.06666666666666665,3803
3894,3894,0,1,0,3,0.5333333333333333,0.0,3714
3895,3895,4,0,0,5,0.8666666666666667,0.0,3905
3896,3896,0,0,0,4,0.9333333333333333,-0.20000000000000007,3788
3897,3897,0,0,0,5,0.8666666666666667,-0.13333333333333341,3797
3898,3898,4,0,0,4,1.0,0.0,3778
3899,3899,0,1,0,4,0.8666666666666667,0.0,3709
3900,3900,3,1,0,3,0.9333333333333333,0.0,3683
3901,3901,2,0,0,4,0.7333333333333333,-0.1333333333333333,3811
3902,3902,0,0,0,4,0.9333333333333333,-0.06666666666666665,3794
3903,3903,0,0,0,4,0.6666666666666666,-0.06666666666666665,3803
3904,3904,4,1,0,2,0.4666666666666667,0.0,3424
3905,3905,4,1,0,4,0.8666666666666667,0.0,3805
3906,3906,3,0,0,4,0.9333333333333333,-0.33333333333333337,3726
3907,3907,2,0,1,5,0.8666666666666667,-0.20000000000000007,3817
3908,3908,0,0,0,4,0.9333333333333333,-0.20000000000000007,3788
3909,3909,4,0,1,5,0.8666666666666667,-0.20000000000000007,3819
3910,3910,4,1,0,3,1.0,0.0,3610
3911,3911,2,0,0,4,0.6666666666666666,-0.06666666666666665,3811
3912,3912,2,0,1,4,0.8,-0.46666666666666673,3612
3913,3913,2,0,0,4,0.6666666666666666,-0.3333333333333333,3823
3914,3914,0,1,0,3,0.9333333333333333,0.0,883
3915,3915,4,0,0,5,0.8666666666666667,0.0,3905
3916,3916,4,0,1,5,0.7333333333333333,-0.2666666666666666,3736
3917,3917,2,0,0,5,0.8666666666666667,-0.20000000000000007,3817
3918,3918,4,0,0,3,0.8,-0.5333333333333334,3618
3919,3919,4,0,1,5,0.7333333333333333,-0.06666666666666665,3819
3920,3920,4,1,0,3,0.9333333333333333,0.0,3512
3921,3921,0,0,0,4,0.6666666666666666,-0.06666666666666665,3831
3922,3922,0,0,1,4,1.0,-0.06666666666666665,3814
3923,3923,2,0,0,4,0.6666666666666666,-0.3333333333333333,3823
3924,3924,0,0,0,3,0.7333333333333333,-0.1333333333333333,3444
3925,3925,2,0,0,5,0.8666666666666667,-0.06666666666666665,3835
3926,3926,0,0,0,4,1.0,-0.06666666666666665,3818
3927,3927,0,0,0,5,0.8666666666666667,0.0,3937
3928,3928,0,0,0,3,0.6666666666666666,-0.39999999999999997,3628
3929,3929,0,1,0,4,0.7333333333333333,0.0,3839
3930,3930,2,0,1,3,0.6,0.0,1969
3931,3931,0,0,0,4,0.6666666666666666,-0.06666666666666665,3831
3932,3932,4,0,0,4,0.8666666666666667,0.1333333333333333,3752
3933,3933,0,0,0,4,0.6666666666666666,0.0,3943
3934,3934,4,0,0,4,1.0,-0.19999999999999996,3754
3935,3935,2,0,0,5,0.8666666666666667,-0.06666666666666665,3835
3936,3936,4,1,0,4,0.9333333333333333,0.0,3837
3937,3937,0,1,0,4,0.8666666666666667,0.0,3837
3938,3938,4,1,0,4,1.0,0.0,3818
3939,3939,0,0,0,5,0.6666666666666666,0.06666666666666665,3929
3940,3940,0,0,1,3,0.6,-0.4666666666666667,3652
3941,3941,4,0,0,4,0.6666666666666666,-0.2666666666666666,3851
3942,3942,4,1,0,3,0.5333333333333333,0.0,3714
3943,3943,0,1,0,3,0.6666666666666666,0.0,3833
3944,3944,0,0,1,4,0.8666666666666667,-0.13333333333333341,3644
3945,3945,2,0,0,5,0.8666666666666667,-0.06666666666666665,3835
3946,3946,4,1,0,1,1.0,0.0,474
3947,3947,0,0,0,5,0.8,0.06666666666666665,3937
3948,3948,1,1,0,3,0.9333333333333333,0.0,3840
3949,3949,4,1,0,4,0.6666666666666666,0.0,3839
3950,3950,1,1,0,3,0.9333333333333333,0.0,3833
3951,3951,4,0,1,4,0.6666666666666666,-0.2666666666666666,3851
3952,3952,0,0,0,3,0.3333333333333333,-0.19999999999999998,3652
3953,3953,0,0,0,4,0.6666666666666666,0.0,3943
3954,3954,2,0,1,4,0.4,-0.2,3834
3955,3955,4,0,1,5,0.0,0.0,3975
3956,3956,1,0,1,4,0.0,0.0,1
3957,3957,4,0,0,5,0.0,0.0,4067
3958,3958,1,0,0,4,0.0,0.0,3
3959,3959,1,0,0,5,0.0,0.0,3969
3960,3960,1,1,0,4,0.0,0.0,4171
3961,3961,3,0,1,5,0.0,0.0,3981
3962,3962,1,0,0,4,0.0,0.0,4082
3963,3963,4,0,1,5,0.0,0.0,4163
3964,3964,0,0,0,3,0.6666666666666666,-0.3333333333333333,4072
3965,3965,4,0,0,5,0.0,0.0,3975
3966,3966,3,1,0,4,0.0,0.0,4065
3967,3967,4,0,1,5,0.0,0.0,4067
3968,3968,4,0,0,3,0.0,0.0,13
3969,3969,1,1,0,4,0.0,0.0,4089
3970,3970,0,0,0,3,0.0,0.0,4090
3971,3971,3,0,1,5,0.0,0.0,3981
3972,3972,3,0,0,4,0.0,0.0,3984
3973,3973,1,1,0,4,0.0,0.0,4191
3974,3974,1,0,0,4,0.0,0.0,4082
3975,3975,4,1,0,4,0.0,0.0,4065
3976,3976,0,1,0,3,0.0,0.0,321
3977,3977,4,0,0,5,0.0,0.0,4067
3978,3978,3,0,1,4,0.0,0.06666666666666667,4158
3979,3979,1,0,0,5,0.0,0.0,3969
3980,3980,4,1,0,3,0.0,0.0,205
3981,3981,3,1,0,4,0.0,0.0,4171
3982,3982,3,0,0,3,0.3333333333333333,-0.26666666666666666,327
3983,3983,1,0,0,5,0.0,0.0,3973
3984,3984,3,1,0,3,0.0,0.0,4193
3985,3985,4,0,1,5,0.0,0.0,3975
3986,3986,3,0,0,5,0.0,0.13333333333333333,4106
3987,3987,4,0,0,5,0.0,0.0,4087
3988,3988,0,0,1,4,0.13333333333333333,0.2666666666666667,4000
3989,3989,0,0,1,5,0.0,0.0,4199
3990,3990,0,0,0,4,0.0,0.0,4110
3991,3991,3,0,0,5,0.0,0.0,3981
3992,3992,4,1,0,3,0.06666666666666667,0.0,217
3993,3993,1,0,0,5,0.0,0.0,4003
3994,3994,4,0,0,3,0.7333333333333333,-0.19999999999999996,4294
3995,3995,0,0,0,5,0.0,0.0,4095
3996,3996,0,0,1,5,0.0,0.0,4095
3997,3997,1,0,1,5,0.0,0.0,4107
3998,3998,4,0,0,4,0.0,0.0,4178
3999,3999,0,0,1,5,0.0,0.0,4199
4000,4000,0,1,0,3,0.4,0.0,1039
4001,4001,3,0,0,5,0.0,0.0,4101
4002,4002,0,0,0,4,0.0,0.0,4110
4003,4003,1,1,0,4,0.0,0.0,4203
4004,4004,1,1,0,3,0.3333333333333333,0.0,4304
4005,4005,0,0,1,5,0.13333333333333333,-0.13333333333333333,4095
4006,4006,2,1,0,3,0.0,0.0,231
4007,4007,1,0,0,5,0.0,0.0,4107
4008,4008,1,1,0,4,0.13333333333333333,0.0,4127
4009,4009,3,0,1,5,0.0,0.13333333333333333,4019
4010,4010,1,0,0,4,0.0,0.0,4310
4011,4011,2,0,0,5,0.0,0.0,4111
4012,4012,3,1,0,3,0.8666666666666667,0.0,4312
4013,4013,3,0,0,5,0.0,0.0,4113
4014,4014,2,0,0,4,0.0,0.0,4134
4015,4015,0,0,1,5,0.13333333333333333,-0.13333333333333333,4095
4016,4016,0,0,0,3,0.26666666666666666,-0.26666666666666666,241
4017,4017,1,0,1,5,0.13333333333333333,-0.13333333333333333,4107
4018,4018,4,0,0,3,0.13333333333333333,-0.13333333333333333,4318
4019,4019,3,1,0,4,0.13333333333333333,0.0,4089
4020,4020,2,0,0,4,0.2,0.4666666666666666,4140
4021,4021,3,0,0,5,0.0,0.0,4121
4022,4022,2,0,1,4,0.0,0.0,4214
4023,4023,1,1,0,4,0.0,0.0,4133
4024,4024,4,1,0,3,1.0,0.0,4312
4025,4025,1,0,0,4,0.3333333333333333,0.13333333333333336,4135
4026,4026,2,0,1,4,0.4666666666666667,0.2666666666666666,4446
4027,4027,2,1,0,4,0.3333333333333333,0.0,4127
4028,4028,1,0,0,4,0.26666666666666666,0.0,73
4029,4029,3,0,0,5,0.13333333333333333,0.0,4129
4030,4030,3,0,1,3,0.2,-0.13333333333333336,327
4031,4031,1,1,0,4,0.13333333333333333,0.0,4131
4032,4032,2,0,0,4,0.3333333333333333,0.3333333333333333,4140
4033,4033,1,0,0,5,0.0,0.0,4023
4034,4034,2,0,0,4,0.0,0.0,4214
4035,4035,1,0,0,4,0.4666666666666667,0.0,4135
4036,4036,1,0,0,4,1.0,0.0,81
4037,4037,2,0,0,5,0.3333333333333333,0.0,4027
4038,4038,1,0,0,4,0.4666666666666667,-0.2,275
4039,4039,1,0,0,5,0.3333333333333333,0.06666666666666671,4049
4040,4040,1,0,1,4,0.26666666666666666,-0.26666666666666666,25
4041,4041,1,0,0,5,0.13333333333333333,0.0,4031
4042,4042,2,0,0,3,0.4666666666666667,-0.4,4222
4043,4043,3,0,1,5,0.13333333333333333,0.19999999999999998,4053
4044,4044,1,0,0,4,0.4666666666666667,-0.4666666666666667,4224
4045,4045,1,0,0,4,0.7333333333333333,-0.2666666666666666,4135
4046,4046,0,0,0,4,0.6666666666666666,-0.3333333333333333,4226
4047,4047,0,0,0,5,0.6666666666666666,-0.1333333333333333,4147
4048,4048,2,1,0,3,1.0,0.0,4348
4049,4049,1,1,0,4,0.4,0.0,4229
4050,4050,2,0,0,4,0.5333333333333333,-0.4,1269
4051,4051,2,1,0,4,0.3333333333333333,0.0,4131
4052,4052,4,0,0,3,0.26666666666666666,-0.26666666666666666,277
4053,4053,3,1,0,4,0.3333333333333333,0.0,4133
4054,4054,2,0,0,3,0.8666666666666667,-0.2666666666666667,4354
4055,4055,2,0,0,5,0.0,0.0,4155
4056,4056,0,1,0,4,0.0,0.0,1006
4057,4057,4,0,0,5,0.0,0.0,4067
4058,4058,4,0,0,4,0.0,0.0,4178
4059,4059,1,0,0,5,0.0,0.0,3969
4060,4060,2,0,0,3,0.0,0.0,1411
4061,4061,3,0,0,5,0.0,0.0,3981
4062,4062,4,0,0,4,0.0,0.06666666666666667,4170
4063,4063,4,0,0,5,0.0,0.0,4163
4064,4064,2,0,0,4,0.6666666666666666,-0.19999999999999996,4364
4065,4065,0,1,0,3,0.0,0.0,110
4066,4066,2,0,0,4,0.0,0.0,1105
4067,4067,4,1,0,4,0.0,0.0,1006
4068,4068,4,0,1,5,0.0,0.0,4188
4069,4069,2,0,0,5,0.0,0.0,4169
4070,4070,2,1,0,4,0.0,0.0,4171
4071,4071,3,0,0,5,0.0,0.0,3981
4072,4072,0,1,0,2,0.3333333333333333,0.0,428
4073,4073,1,0,0,5,0.0,0.0,3973
4074,4074,1,0,0,4,0.0,0.0,4194
4075,4075,4,0,0,5,0.0,0.0,3975
4076,4076,1,0,1,4,0.0,0.0,1
4077,4077,4,0,0,5,0.0,0.0,4087
4078,4078,0,0,0,4,0.0,0.0,4258
4079,4079,2,0,0,5,0.0,0.0,4169
4080,4080,4,0,1,5,0.0,0.0,4260
4081,4081,3,0,1,5,0.0,0.0,3981
4082,4082,1,1,0,3,0.0,0.0,4193
4083,4083,2,0,1,5,0.0,0.0,4283
4084,4084,2,1,0,3,0.7333333333333333,0.0,4312
4085,4085,4,0,1,5,0.0,0.0,3975
4086,4086,0,0,1,5,0.0,0.0,4307
4087,4087,4,1,0,4,0.0,0.0,4197
4088,4088,4,0,0,3,0.0,0.0,13
4089,4089,1,1,0,3,0.0,0.0,4269
4090,4090,0,1,0,2,0.0,0.0,63
4091,4091,3,0,0,5,0.0,0.0,3981
4092,4092,4,1,0,3,0.0,0.0,4193
4093,4093,1,0,1,5,0.0,0.0,4003
4094,4094,2,0,0,4,0.0,0.0,4214
4095,4095,0,1,0,4,0.0,0.0,50
4096,4096,2,0,1,4,0.26666666666666666,-0.26666666666666666,1327
4097,4097,1,0,0,5,0.0,0.0,4107
4098,4098,0,0,0,4,0.0,0.0,4110
4099,4099,0,0,0,5,0.0,0.0,4199
4100,4100,4,0,1,4,0.0,0.0,3980
4101,4101,3,1,0,4,0.0,0.0,4191
4102,4102,3,0,0,3,0.13333333333333333,-0.06666666666666667,327
4103,4103,1,0,0,5,0.0,0.0,4003
4104,4104,3,0,0,4,0.0,0.0,3984
4105,4105,0,0,1,5,0.13333333333333333,-0.13333333333333333,4095
4106,4106,3,1,0,4,0.13333333333333333,0.0,4197
4107,4107,1,1,0,4,0.0,0.0,4197
4108,4108,0,0,1,4,0.4666666666666667,-0.06666666666666665,4000
4109,4109,0,0,0,5,0.0,0.0,4199
4110,4110,0,1,0,3,0.0,0.0,347
4111,4111,2,1,0,4,0.0,0.0,4191
4112,4112,4,0,1,4,0.0,0.06666666666666667,3992
4113,4113,3,1,0,4,0.0,0.0,4203
4114,4114,3,0,1,3,0.5333333333333333,-0.1333333333333333,4714
4115,4115,0,0,0,5,0.13333333333333333,-0.13333333333333333,4095
4116,4116,3,1,0,4,0.4666666666666667,0.0,4127
4117,4117,1,0,0,5,0.13333333333333333,-0.13333333333333333,4107
4118,4118,1,0,1,5,0.13333333333333333,0.19999999999999998,4238
4119,4119,3,0,0,5,0.0,0.13333333333333333,4129
4120,4120,4,0,0,4,0.6666666666666666,-0.06666666666666665,4420
4121,4121,3,1,0,4,0.0,0.0,4131
4122,4122,0,0,1,4,0.0,0.13333333333333333,4242
4123,4123,1,0,0,5,0.0,0.0,4023
4124,4124,1,0,0,4,0.2,0.1333333333333333,4004
4125,4125,1,0,0,4,0.3333333333333333,0.13333333333333336,4135
4126,4126,0,0,0,3,0.13333333333333333,0.0,4426
4127,4127,3,1,0,3,0.2,0.0,4227
4128,4128,2,0,0,5,0.5333333333333333,-0.4,4308
4129,4129,3,1,0,4,0.13333333333333333,0.0,4229
4130,4130,1,0,0,4,0.13333333333333333,-0.13333333333333333,4310
4131,4131,0,1,0,3,0.13333333333333333,0.0,4141
4132,4132,4,0,0,4,0.8666666666666667,0.1333333333333333,4024
4133,4133,3,1,0,3,0.0,0.0,4323
4134,4134,2,1,0,3,0.0,0.0,1281
4135,4135,1,1,0,3,0.4666666666666667,0.0,4227
4136,4136,0,0,0,4,0.6,-0.4666666666666667,4316
4137,4137,0,0,1,5,0.3333333333333333,0.2,4147
4138,4138,0,0,0,3,0.2,-0.2,4318
4139,4139,1,0,0,5,0.3333333333333333,0.06666666666666671,4049
4140,4140,2,1,0,3,0.6666666666666666,0.0,4141
4141,4141,1,1,0,2,0.13333333333333333,0.0,4211
4142,4142,2,0,0,4,0.13333333333333333,-0.13333333333333333,4214
4143,4143,0,0,0,5,0.13333333333333333,0.0,4243
4144,4144,0,0,0,3,1.0,0.0,4444
4145,4145,1,0,1,4,0.6666666666666666,-0.19999999999999996,4135
4146,4146,2,0,0,4,0.8,-0.06666666666666676,4446
4147,4147,0,1,0,4,0.5333333333333333,0.0,4127
4148,4148,4,1,0,3,0.6,0.0,4141
4149,4149,1,0,0,5,0.4,0.0,4049
4150,4150,0,0,0,3,0.4666666666666667,-0.33333333333333337,4330
4151,4151,2,0,0,5,0.3333333333333333,0.0,4051
4152,4152,0,0,0,4,0.7333333333333333,-0.5333333333333332,4332
4153,4153,3,0,1,5,0.2,0.1333333333333333,4053
4154,4154,4,0,1,3,0.13333333333333333,-0.13333333333333333,1373
4155,4155,2,1,0,4,0.0,0.0,4065
4156,4156,3,0,0,4,0.0,0.0,1195
4157,4157,4,0,1,5,0.0,0.0,4067
4158,4158,3,1,0,3,0.06666666666666667,0.0,4269
4159,4159,2,0,0,5,0.0,0.0,4169
4160,4160,0,1,0,3,0.0,0.0,205
4161,4161,0,0,0,5,0.0,0.0,4271
4162,4162,3,0,1,3,0.3333333333333333,-0.26666666666666666,327
4163,4163,4,1,0,4,0.0,0.0,4191
4164,4164,3,0,0,4,0.0,0.0,3984
4165,4165,0,1,0,4,0.0,0.0,4065
4166,4166,1,0,0,4,0.0,0.0,211
4167,4167,0,0,0,5,0.0,0.13333333333333333,4267
4168,4168,2,0,0,4,0.0,0.0,1207
4169,4169,2,1,0,4,0.0,0.0,4089
4170,4170,4,1,0,3,0.06666666666666667,0.0,347
4171,4171,4,1,0,3,0.0,0.0,4269
4172,4172,0,0,0,4,0.06666666666666667,-0.06666666666666667,4292
4173,4173,4,0,1,5,0.0,0.0,4163
4174,4174,4,0,0,3,0.7333333333333333,-0.19999999999999996,4294
4175,4175,0,0,0,5,0.0,0.0,4165
4176,4176,4,1,0,4,0.0,0.0,1306
4177,4177,4,0,0,5,0.0,0.0,4087
4178,4178,4,1,0,3,0.0,0.0,224
4179,4179,2,0,1,5,0.0,0.0,4169
4180,4180,0,0,0,4,0.0,0.4,4000
4181,4181,0,0,0,5,0.0,0.0,4271
4182,4182,4,0,1,4,0.0,0.06666666666666667,4170
4183,4183,2,0,0,5,0.0,0.0,4283
4184,4184,1,0,0,4,0.4666666666666667,-0.13333333333333336,4004
4185,4185,1,0,0,6,0.0,0.13333333333333333,4285
4186,4186,0,0,0,4,0.0,0.13333333333333333,4366
4187,4187,4,0,0,5,0.0,0.0,4087
4188,4188,4,1,0,4,0.0,0.0,4089
4189,4189,0,0,1,5,0.0,0.0,4199
4190,4190,1,0,1,4,0.0,0.0,4082
4191,4191,2,1,0,3,0.0,0.0,4193
4192,4192,0,0,0,3,0.3333333333333333,0.0,4072
4193,4193,4,1,0,2,0.0,0.0,4211
4194,4194,1,1,0,3,0.0,0.0,4374
4195,4195,3,0,1,6,0.0,0.13333333333333333,4205
4196,4196,0,0,0,3,0.0,0.0,241
4197,4197,0,1,0,3,0.0,0.0,142
4198,4198,4,0,0,3,0.0,0.0,4318
4199,4199,0,1,0,4,0.0,0.0,4089
4200,4200,2,0,0,4,0.0,0.0,1239
4201,4201,3,0,0,5,0.0,0.0,4101
4202,4202,1,0,0,4,0.0,0.0,4310
4203,4203,0,1,0,3,0.0,0.0,4193
4204,4204,0,1,0,3,0.8,0.0,4312
4205,4205,3,1,0,5,0.13333333333333333,0.0,4295
4206,4206,0,0,0,5,0.13333333333333333,-0.13333333333333333,4307
4207,4207,1,0,0,5,0.0,0.0,4107
4208,4208,0,0,0,3,0.0,0.0,241
4209,4209,0,0,0,5,0.0,0.0,4199
4210,4210,3,0,0,3,0.0,0.0,255
4211,4211,3,1,0,1,0.0,0.0,4511
4212,4212,2,0,1,4,0.0,0.6666666666666666,4140
4213,4213,2,1,0,4,0.0,0.0,4133
4214,4214,2,1,0,3,0.0,0.0,4323
4215,4215,3,0,1,6,0.13333333333333333,0.0,4205
4216,4216,4,0,1,3,0.7333333333333333,-0.4666666666666666,4588
4217,4217,2,0,0,5,0.13333333333333333,0.19999999999999998,4027
4218,4218,0,0,0,4,0.13333333333333333,0.33333333333333337,4518
4219,4219,3,0,1,5,0.0,0.13333333333333333,4129
4220,4220,1,0,1,4,0.0,0.0,25
4221,4221,1,0,1,5,0.0,0.0,4421
4222,4222,2,1,0,2,0.06666666666666667,0.0,4402
4223,4223,2,0,0,5,0.0,0.0,4213
4224,4224,1,1,0,3,0.0,0.0,4743
4225,4225,1,0,1,4,0.3333333333333333,0.13333333333333336,4135
4226,4226,0,1,0,3,0.3333333333333333,0.0,4227
4227,4227,0,1,0,2,0.13333333333333333,0.0,372
4228,4228,0,0,1,4,0.8666666666666667,0.06666666666666665,4636
4229,4229,0,1,0,3,0.13333333333333333,0.0,374
4230,4230,0,0,0,4,0.13333333333333333,0.33333333333333337,4518
4231,4231,4,0,1,5,0.13333333333333333,0.0,4241
4232,4232,4,0,0,3,0.0,0.0,277
4233,4233,0,0,0,5,0.0,0.13333333333333333,4243
4234,4234,1,1,0,2,0.5333333333333333,0.0,4534
4235,4235,1,0,0,4,0.4,0.06666666666666665,4135
4236,4236,4,0,0,4,0.8666666666666667,-0.33333333333333337,4428
4237,4237,0,0,1,5,0.3333333333333333,0.2,4147
4238,4238,1,1,0,4,0.3333333333333333,0.0,4339
4239,4239,1,0,1,5,0.3333333333333333,0.06666666666666671,4049
4240,4240,0,0,1,4,1.0,-0.1333333333333333,4540
4241,4241,4,1,0,4,0.13333333333333333,0.0,4131
4242,4242,0,1,0,3,0.13333333333333333,0.0,1281
4243,4243,0,1,0,4,0.13333333333333333,0.0,4133
4244,4244,0,0,0,4,0.06666666666666667,0.0,4424
4245,4245,1,0,1,4,0.6666666666666666,-0.19999999999999996,4135
4246,4246,0,0,1,3,0.3333333333333333,-0.19999999999999998,4426
4247,4247,0,0,0,5,0.4666666666666667,0.06666666666666665,4147
4248,4248,4,0,0,4,0.9333333333333333,-0.4,4428
4249,4249,2,1,0,4,0.3333333333333333,0.0,4339
4250,4250,0,0,0,3,0.3333333333333333,0.2,4550
4251,4251,0,0,0,5,0.3333333333333333,0.0,4351
4252,4252,0,0,0,3,1.0,0.0,4444
4253,4253,4,1,0,4,0.13333333333333333,0.0,4133
4254,4254,4,1,0,3,0.13333333333333333,0.0,1281
4255,4255,2,0,0,5,0.13333333333333333,-0.13333333333333333,4155
4256,4256,3,0,0,4,0.13333333333333333,0.0,1295
4257,4257,0,0,0,5,0.13333333333333333,0.0,4267
4258,4258,0,1,0,3,0.0,0.0,123
4259,4259,1,0,0,5,0.0,0.13333333333333333,4359
4260,4260,4,1,0,4,0.0,0.0,4171
4261,4261,0,0,0,5,0.0,0.0,4271
4262,4262,1,0,1,4,0.0,0.0,4082
4263,4263,4,0,1,5,0.0,0.0,4163
4264,4264,0,0,0,3,0.13333333333333333,0.19999999999999998,4072
4265,4265,0,0,1,5,0.13333333333333333,-0.13333333333333333,4165
